Ticker SYMBOL,公司代號,公司名稱,產業別,資料季度,錯誤原因
2419.TW,2419,仲琦科技股份有限公司,27,2026Q1,缺少營業收入/收益
2420.TW,2420,新巨企業股份有限公司,28,2026Q1,缺少營業收入/收益
2421.TW,2421,建準電機工業股份有限公司,28,2026Q1,缺少營業收入/收益
2423.TW,2423,固緯電子實業股份有限公司,31,2026Q1,缺少營業收入/收益
2424.TW,2424,隴華電子股份有限公司,27,2026Q1,缺少營業收入/收益
2425.TW,2425,承啟科技股份有限公司,25,2026Q1,缺少營業收入/收益
2426.TW,2426,鼎元光電科技股份有限公司,26,2026Q1,缺少營業收入/收益
2427.TW,2427,三商電腦股份有限公司,30,2026Q1,缺少營業收入/收益
2428.TW,2428,興勤電子工業股份有限公司,28,2026Q1,缺少營業收入/收益
2429.TW,2429,銘旺科技股份有限公司,26,2026Q1,缺少營業收入/收益
2430.TW,2430,燦坤實業股份有限公司,29,2026Q1,缺少營業收入/收益
2431.TW,2431,聯昌電子企業股份有限公司,28,2026Q1,缺少營業收入/收益
2432.TW,2432,倚天酷碁股份有限公司,25,2026Q1,缺少營業收入/收益
2433.TW,2433,互盛股份有限公司,31,2026Q1,缺少營業收入/收益
2434.TW,2434,統懋半導體股份有限公司,24,2026Q1,缺少營業收入/收益
2436.TW,2436,偉詮電子股份有限公司,24,2026Q1,缺少營業收入/收益
2438.TW,2438,翔耀實業股份有限公司,26,2026Q1,缺少營業收入/收益
2439.TW,2439,美律實業股份有限公司,27,2026Q1,缺少營業收入/收益
2440.TW,2440,太空梭高傳真資訊科技(股)公司,28,2026Q1,缺少營業收入/收益
2441.TW,2441,超豐電子股份有限公司,24,2026Q1,缺少營業收入/收益
2442.TW,2442,新美齊股份有限公司,14,2026Q1,缺少營業收入/收益
2444.TW,2444,兆勁科技股份有限公司,27,2026Q1,缺少營業收入/收益
2449.TW,2449,京元電子股份有限公司,24,2026Q1,缺少營業收入/收益
2450.TW,2450,神腦國際企業股份有限公司,27,2026Q1,缺少營業收入/收益
2451.TW,2451,創見資訊股份有限公司,24,2026Q1,缺少營業收入/收益
2453.TW,2453,凌群電腦股份有限公司,30,2026Q1,缺少營業收入/收益
2454.TW,2454,聯發科技股份有限公司,24,2026Q1,缺少營業收入/收益
2455.TW,2455,全新光電科技股份有限公司,27,2026Q1,缺少營業收入/收益
2457.TW,2457,飛宏科技股份有限公司,28,2026Q1,缺少營業收入/收益
2458.TW,2458,義隆電子股份有限公司,24,2026Q1,缺少營業收入/收益
2459.TW,2459,敦吉科技股份有限公司,31,2026Q1,缺少營業收入/收益
2460.TW,2460,建通精密工業股份有限公司,28,2026Q1,缺少營業收入/收益
2461.TW,2461,光群雷射科技股份有限公司,31,2026Q1,缺少營業收入/收益
2462.TW,2462,台灣良得電子股份有限公司,28,2026Q1,缺少營業收入/收益
2464.TW,2464,盟立自動化股份有限公司,31,2026Q1,缺少營業收入/收益
2465.TW,2465,麗臺科技股份有限公司,25,2026Q1,缺少營業收入/收益
2466.TW,2466,冠西電子企業股份有限公司,26,2026Q1,缺少營業收入/收益
2467.TW,2467,志聖工業股份有限公司,28,2026Q1,缺少營業收入/收益
2468.TW,2468,華經資訊企業股份有限公司,30,2026Q1,缺少營業收入/收益
2471.TW,2471,資通電腦股份有限公司,30,2026Q1,缺少營業收入/收益
2472.TW,2472,立隆電子工業股份有限公司,28,2026Q1,缺少營業收入/收益
2474.TW,2474,可成科技股份有限公司,31,2026Q1,缺少營業收入/收益
2476.TW,2476,鉅祥企業股份有限公司,28,2026Q1,缺少營業收入/收益
2477.TW,2477,美隆工業股份有限公司,31,2026Q1,缺少營業收入/收益
2478.TW,2478,大毅科技股份有限公司,28,2026Q1,缺少營業收入/收益
2480.TW,2480,敦陽科技股份有限公司,30,2026Q1,缺少營業收入/收益
2481.TW,2481,強茂股份有限公司,24,2026Q1,缺少營業收入/收益
2482.TW,2482,連宇股份有限公司,31,2026Q1,缺少營業收入/收益
2483.TW,2483,百容電子股份有限公司,28,2026Q1,缺少營業收入/收益
2484.TW,2484,希華晶體科技股份有限公司,28,2026Q1,缺少營業收入/收益
2485.TW,2485,兆赫電子股份有限公司,27,2026Q1,缺少營業收入/收益
2486.TW,2486,一詮精密工業股份有限公司,26,2026Q1,缺少營業收入/收益
2488.TW,2488,漢平電子工業股份有限公司,31,2026Q1,缺少營業收入/收益
2489.TW,2489,瑞軒科技股份有限公司,26,2026Q1,缺少營業收入/收益
2491.TW,2491,吉祥全球實業股份有限公司,26,2026Q1,缺少營業收入/收益
2492.TW,2492,華新科技股份有限公司,28,2026Q1,缺少營業收入/收益
2493.TW,2493,揚博科技股份有限公司,28,2026Q1,缺少營業收入/收益
2495.TW,2495,普安科技股份有限公司,25,2026Q1,缺少營業收入/收益
2496.TW,2496,卓越成功股份有限公司,20,2026Q1,缺少營業收入/收益
2497.TW,2497,怡利電子工業股份有限公司,12,2026Q1,缺少營業收入/收益
2498.TW,2498,宏達國際電子股份有限公司,27,2026Q1,缺少營業收入/收益
2501.TW,2501,國泰建設股份有限公司,14,2026Q1,缺少營業收入/收益
2504.TW,2504,國產建材實業股份有限公司,14,2026Q1,缺少營業收入/收益
2505.TW,2505,國揚實業股份有限公司,14,2026Q1,缺少營業收入/收益
2506.TW,2506,太平洋建設股份有限公司,14,2026Q1,缺少營業收入/收益
2509.TW,2509,全坤建設開發股份有限公司,14,2026Q1,缺少營業收入/收益
2511.TW,2511,太子建設開發股份有限公司,14,2026Q1,缺少營業收入/收益
2514.TW,2514,龍邦國際興業股份有限公司,20,2026Q1,缺少營業收入/收益
2515.TW,2515,中華工程股份有限公司,14,2026Q1,缺少營業收入/收益
2516.TW,2516,新亞建設開發股份有限公司,14,2026Q1,缺少營業收入/收益
2520.TW,2520,冠德建設股份有限公司,14,2026Q1,缺少營業收入/收益
2524.TW,2524,京城建設股份有限公司,14,2026Q1,缺少營業收入/收益
2527.TW,2527,宏璟建設股份有限公司,14,2026Q1,缺少營業收入/收益
2528.TW,2528,皇普建設股份有限公司,14,2026Q1,缺少營業收入/收益
2530.TW,2530,大華建設股份有限公司,14,2026Q1,缺少營業收入/收益
2534.TW,2534,宏盛建設股份有限公司,14,2026Q1,缺少營業收入/收益
2535.TW,2535,達欣工程股份有限公司,14,2026Q1,缺少營業收入/收益
2536.TW,2536,宏普建設股份有限公司,14,2026Q1,缺少營業收入/收益
2537.TW,2537,聯上開發股份有限公司,14,2026Q1,缺少營業收入/收益
2538.TW,2538,基泰建設股份有限公司,14,2026Q1,缺少營業收入/收益
2539.TW,2539,櫻花建設股份有限公司,14,2026Q1,缺少營業收入/收益
2540.TW,2540,愛山林建設開發股份有限公司,14,2026Q1,缺少營業收入/收益
2542.TW,2542,興富發建設股份有限公司,14,2026Q1,缺少營業收入/收益
2543.TW,2543,皇昌營造股份有限公司,14,2026Q1,缺少營業收入/收益
2545.TW,2545,皇翔建設股份有限公司,14,2026Q1,缺少營業收入/收益
2546.TW,2546,根基營造股份有限公司,14,2026Q1,缺少營業收入/收益
2547.TW,2547,日勝生活科技股份有限公司,14,2026Q1,缺少營業收入/收益
2548.TW,2548,華固建設股份有限公司,14,2026Q1,缺少營業收入/收益
2597.TW,2597,潤弘精密工程事業股份有限公司,14,2026Q1,缺少營業收入/收益
2601.TW,2601,益航股份有限公司,18,2026Q1,缺少營業收入/收益
2603.TW,2603,長榮海運股份有限公司,15,2026Q1,缺少營業收入/收益
2605.TW,2605,新興航運股份有限公司,15,2026Q1,缺少營業收入/收益
2606.TW,2606,裕民航運股份有限公司,15,2026Q1,缺少營業收入/收益
2607.TW,2607,長榮國際儲運股份有限公司,15,2026Q1,缺少營業收入/收益
2608.TW,2608,嘉里大榮物流股份有限公司,15,2026Q1,缺少營業收入/收益
2609.TW,2609,陽明海運股份有限公司,15,2026Q1,缺少營業收入/收益
2610.TW,2610,中華航空股份有限公司,15,2026Q1,缺少營業收入/收益
2611.TW,2611,志信國際股份有限公司,15,2026Q1,缺少營業收入/收益
2612.TW,2612,中國航運股份有限公司,15,2026Q1,缺少營業收入/收益
2613.TW,2613,中國貨櫃運輸股份有限公司,15,2026Q1,缺少營業收入/收益
2614.TW,2614,東森國際股份有限公司,20,2026Q1,缺少營業收入/收益
2615.TW,2615,萬海航運股份有限公司,15,2026Q1,缺少營業收入/收益
2616.TW,2616,山隆通運股份有限公司,23,2026Q1,缺少營業收入/收益
2617.TW,2617,台灣航業股份有限公司,15,2026Q1,缺少營業收入/收益
2618.TW,2618,長榮航空股份有限公司,15,2026Q1,缺少營業收入/收益
2630.TW,2630,亞洲航空股份有限公司,15,2026Q1,缺少營業收入/收益
2633.TW,2633,台灣高速鐵路股份有限公司,15,2026Q1,缺少營業收入/收益
2634.TW,2634,漢翔航空工業股份有限公司,15,2026Q1,缺少營業收入/收益
2636.TW,2636,台驊國際控股股份有限公司,15,2026Q1,缺少營業收入/收益
2637.TW,2637,慧洋海運股份有限公司,15,2026Q1,缺少營業收入/收益
2642.TW,2642,台灣宅配通股份有限公司,15,2026Q1,缺少營業收入/收益
2645.TW,2645,長榮航太科技股份有限公司,15,2026Q1,缺少營業收入/收益
2646.TW,2646,星宇航空股份有限公司,15,2026Q1,缺少營業收入/收益
2701.TW,2701,萬華企業股份有限公司,16,2026Q1,缺少營業收入/收益
2702.TW,2702,華園飯店股份有限公司,16,2026Q1,缺少營業收入/收益
2704.TW,2704,國賓大飯店股份有限公司,16,2026Q1,缺少營業收入/收益
2705.TW,2705,六福開發股份有限公司,16,2026Q1,缺少營業收入/收益
2706.TW,2706,第一華僑大飯店股份有限公司,16,2026Q1,缺少營業收入/收益
2707.TW,2707,晶華國際酒店股份有限公司,16,2026Q1,缺少營業收入/收益
2712.TW,2712,遠雄悅來大飯店股份有限公司,16,2026Q1,缺少營業收入/收益
2722.TW,2722,夏都國際開發股份有限公司,16,2026Q1,缺少營業收入/收益
2723.TW,2723,開曼美食達人股份有限公司,16,2026Q1,缺少營業收入/收益
2727.TW,2727,王品餐飲股份有限公司,16,2026Q1,缺少營業收入/收益
2731.TW,2731,雄獅旅行社股份有限公司,16,2026Q1,缺少營業收入/收益
2739.TW,2739,寒舍餐旅管理顧問股份有限公司,16,2026Q1,缺少營業收入/收益
2748.TW,2748,雲品國際酒店股份有限公司,16,2026Q1,缺少營業收入/收益
2753.TW,2753,八方雲集國際股份有限公司,16,2026Q1,缺少營業收入/收益
2762.TW,2762,世界健身股份有限公司,37,2026Q1,缺少營業收入/收益
2801.TW,2801,彰化商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2812.TW,2812,台中商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2816.TW,2816,旺旺友聯產物保險股份有限公司,17,2026Q1,缺少營業收入/收益
2820.TW,2820,中華票券金融股份有限公司,17,2026Q1,缺少營業收入/收益
2832.TW,2832,台灣產物保險股份有限公司,17,2026Q1,缺少營業收入/收益
2834.TW,2834,臺灣中小企業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2836.TW,2836,高雄銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2838.TW,2838,聯邦商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2845.TW,2845,遠東國際商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2849.TW,2849,安泰商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2850.TW,2850,新光產物保險股份有限公司,17,2026Q1,缺少營業收入/收益
2851.TW,2851,中央再保險股份有限公司,17,2026Q1,缺少營業收入/收益
2852.TW,2852,第一產物保險股份有限公司,17,2026Q1,缺少營業收入/收益
2855.TW,2855,統一綜合證券股份有限公司,17,2026Q1,缺少營業收入/收益
2867.TW,2867,三商美邦人壽保險股份有限公司,17,2026Q1,缺少營業收入/收益
2880.TW,2880,華南金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2881.TW,2881,富邦金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2882.TW,2882,國泰金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2883.TW,2883,凱基金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2884.TW,2884,玉山金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2885.TW,2885,元大金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2886.TW,2886,兆豐金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2887.TW,2887,台新新光金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2889.TW,2889,國票金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2890.TW,2890,永豐金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2891.TW,2891,中國信託金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2892.TW,2892,第一金融控股股份有限公司,17,2026Q1,缺少營業收入/收益
2897.TW,2897,王道商業銀行股份有限公司,17,2026Q1,缺少營業收入/收益
2901.TW,2901,欣欣大眾市場股份有限公司,18,2026Q1,缺少營業收入/收益
2903.TW,2903,遠東百貨股份有限公司,18,2026Q1,缺少營業收入/收益
2904.TW,2904,匯僑股份有限公司,20,2026Q1,缺少營業收入/收益
2905.TW,2905,三商投資控股股份有限公司,18,2026Q1,缺少營業收入/收益
2906.TW,2906,高林實業股份有限公司,18,2026Q1,缺少營業收入/收益
2908.TW,2908,特力股份有限公司,18,2026Q1,缺少營業收入/收益
2910.TW,2910,統領百貨股份有限公司,18,2026Q1,缺少營業收入/收益
2911.TW,2911,麗嬰房股份有限公司,18,2026Q1,缺少營業收入/收益
2912.TW,2912,統一超商股份有限公司,18,2026Q1,缺少營業收入/收益
2913.TW,2913,台灣農林股份有限公司,18,2026Q1,缺少營業收入/收益
2915.TW,2915,潤泰全球股份有限公司,18,2026Q1,缺少營業收入/收益
2923.TW,2923,鼎固控股有限公司,14,2026Q1,缺少營業收入/收益
2929.TW,2929,淘帝國際控股有限公司,18,2026Q1,缺少營業收入/收益
2939.TW,2939,永邑國際集團股份有限公司,18,2026Q1,缺少營業收入/收益
2945.TW,2945,三商家購股份有限公司,18,2026Q1,缺少營業收入/收益
3002.TW,3002,歐格電子股份有限公司,25,2026Q1,缺少營業收入/收益
3003.TW,3003,健和興端子股份有限公司,28,2026Q1,缺少營業收入/收益
3004.TW,3004,豐達科技股份有限公司,10,2026Q1,缺少營業收入/收益
3005.TW,3005,神基控股股份有限公司,25,2026Q1,缺少營業收入/收益
3006.TW,3006,晶豪科技股份有限公司,24,2026Q1,缺少營業收入/收益
3008.TW,3008,大立光電股份有限公司,26,2026Q1,缺少營業收入/收益
3010.TW,3010,華立企業股份有限公司,29,2026Q1,缺少營業收入/收益
3011.TW,3011,今皓實業股份有限公司,28,2026Q1,缺少營業收入/收益
3013.TW,3013,晟銘電子科技股份有限公司,25,2026Q1,缺少營業收入/收益
3014.TW,3014,聯陽半導體股份有限公司,24,2026Q1,缺少營業收入/收益
3015.TW,3015,全漢企業股份有限公司,28,2026Q1,缺少營業收入/收益
3016.TW,3016,嘉晶電子股份有限公司,24,2026Q1,缺少營業收入/收益
3017.TW,3017,奇鋐科技股份有限公司,25,2026Q1,缺少營業收入/收益
3018.TW,3018,隆銘綠能科技工程股份有限公司,31,2026Q1,缺少營業收入/收益
3019.TW,3019,亞洲光學股份有限公司,26,2026Q1,缺少營業收入/收益
3021.TW,3021,鴻名企業股份有限公司,28,2026Q1,缺少營業收入/收益
3022.TW,3022,威強電工業電腦股份有限公司,25,2026Q1,缺少營業收入/收益
3023.TW,3023,信邦電子股份有限公司,28,2026Q1,缺少營業收入/收益
3024.TW,3024,憶聲電子股份有限公司,26,2026Q1,缺少營業收入/收益
3025.TW,3025,星通資訊股份有限公司,27,2026Q1,缺少營業收入/收益
3026.TW,3026,禾伸堂企業股份有限公司,28,2026Q1,缺少營業收入/收益
3027.TW,3027,盛達電業股份有限公司,27,2026Q1,缺少營業收入/收益
3028.TW,3028,增你強股份有限公司,29,2026Q1,缺少營業收入/收益
3029.TW,3029,零壹科技股份有限公司,30,2026Q1,缺少營業收入/收益
3030.TW,3030,德律科技股份有限公司,31,2026Q1,缺少營業收入/收益
3031.TW,3031,佰鴻工業股份有限公司,26,2026Q1,缺少營業收入/收益
3032.TW,3032,偉訓科技股份有限公司,28,2026Q1,缺少營業收入/收益
3033.TW,3033,威健實業股份有限公司,29,2026Q1,缺少營業收入/收益
3034.TW,3034,聯詠科技股份有限公司,24,2026Q1,缺少營業收入/收益
3035.TW,3035,智原科技股份有限公司,24,2026Q1,缺少營業收入/收益
3036.TW,3036,文曄科技股份有限公司,29,2026Q1,缺少營業收入/收益
3037.TW,3037,欣興電子股份有限公司,28,2026Q1,缺少營業收入/收益
3038.TW,3038,全台晶像股份有限公司,26,2026Q1,缺少營業收入/收益
3040.TW,3040,遠見科技股份有限公司,20,2026Q1,缺少營業收入/收益
3041.TW,3041,揚智科技股份有限公司,24,2026Q1,缺少營業收入/收益
3042.TW,3042,台灣晶技股份有限公司,28,2026Q1,缺少營業收入/收益
3043.TW,3043,科風股份有限公司,31,2026Q1,缺少營業收入/收益
3044.TW,3044,健鼎科技股份有限公司,28,2026Q1,缺少營業收入/收益
3045.TW,3045,台灣大哥大股份有限公司,27,2026Q1,缺少營業收入/收益
